2023/06/05 14:50:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:50:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
